"director Hoffman , his writer and Kline 's agent should serve detention",very neg
Just about everyone involved here seems to be coasting .,neg
The wanton slipperiness of \* Corpus and its amiable jerking and reshaping of physical time and space would make it a great piece to watch with kids and use to introduce video as art .,very pos
Manages to be both hugely entertaining and uplifting .,very pos
`` The best Disney movie since the Lion King '',very pos
"Boasts a handful of virtuosic set pieces and offers a fair amount of trashy , kinky fun .",pos
"There are a couple of things that elevate `` Glory '' above most of its ilk , most notably the mere presence of Duvall .",pos
"( Shyamalan ) turns the goose-pimple genre on its empty head and fills it with spirit , purpose and emotionally bruised characters who add up to more than body count .",pos
The best part about `` Gangs '' was Daniel Day-Lewis .,pos
"Films about loss , grief and recovery are pretty valuable these days .",pos
"He 's just a sad aristocrat in tattered finery , and the film seems as deflated as he does .",neg
"The re-release of Ron Howard 's Apollo 13 in the IMAX format proves absolutely that really , really , really good things can come in enormous packages .",pos
An intoxicating experience .,very pos
"Not only does LeBlanc make one spectacularly ugly-looking broad , but he appears miserable throughout as he swaggers through his scenes .",neg
"Parker should be commended for taking a fresh approach to familiar material , but his determination to remain true to the original text leads him to adopt a somewhat mannered tone ... that ultimately dulls the human tragedy at the story 's core .",neu
"Even before it builds up to its insanely staged ballroom scene , in which 3000 actors appear in full regalia , it 's waltzed itself into the art film pantheon .",pos
"Until ( the ) superfluous ... epilogue that leaks suspension of disbelief like a sieve , Die Another Day is as stimulating & heart-rate-raising as any James Bond thriller .",neu
This slight premise ... works because of the ideal casting of the masterful British actor Ian Holm as the aged Napoleon .,pos
"A special kind of movie , this melancholic film noir reminded me a lot of Memento ...",very pos
The sword fighting is well done and Auteuil is a goofy pleasure .,pos
"The film is ... determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to carefully delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation .",pos
"Like Rudy Yellow Lodge , Eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider .",very neg
"Pretty much sucks , but has a funny moment or two .",neg
( A ) mess .,neg
All too familiar ... basically the sort of cautionary tale that was old when ` Angels With Dirty Faces ' appeared in 1938 .,neg
Wise and deadpan humorous .,pos
A penetrating glimpse into the tissue-thin ego of the stand-up comic .,neu
It is up to you to decide if you need to see it .,neu
It 's time to let your hair down -- Greek style .,neu
I do n't blame Eddie Murphy but should n't Owen Wilson know a movie must have a story and a script ?,very neg
"Director Yu seems far more interested in gross-out humor than in showing us well-thought stunts or a car chase that we have n't seen 10,000 times .",neg
All the movie 's narrative gymnastics ca n't disguise the fact that it 's inauthentic at its core and that its story just is n't worth telling .,very neg
"In other words , it 's badder than bad .",very neg
This is the kind of movie where the big scene is a man shot out of a cannon into a vat of ice cream .,neg
Thumbs up to Paxton for not falling into the Hollywood trap and making a vanity project with nothing new to offer .,very pos
The pleasure of Read My Lips is like seeing a series of perfect black pearls clicking together to form a string .,very pos
"Unfortunately , we 'd prefer a simple misfire .",neg
You do n't know whether to admire the film 's stately nature and call it classicism or be exasperated by a noticeable lack of pace .,neg
What starts off as a possible Argentine American Beauty reeks like a room stacked with pungent flowers .,very neg
"It 's difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting .",neg
"It 's really just another silly Hollywood action film , one among a multitude of simple-minded , yahoo-ing death shows .",neu
"Moretti plays Giovanni , a psychiatrist who predictably finds it difficult to sustain interest in his profession after the family tragedy .",neu
Arteta directs one of the best ensemble casts of the year,very pos
"One thing 's for sure -- if George Romero had directed this movie , it would n't have taken the protagonists a full hour to determine that in order to kill a zombie you must shoot it in the head .",neg
Adaptation is simply brilliant .,very pos
"On a certain base level , Blue Crush delivers what it promises , just not well enough to recommend it .",neu
One gets the impression the creators of Do n't Ask Do n't Tell laughed a hell of a lot at their own jokes .,neu
You 'll cry for your money back .,very neg
A small gem from Belgium .,very pos
"Does n't get the job done , running off the limited chemistry created by Ralph Fiennes and Jennifer Lopez .",neg
Serving Sara should be served an eviction notice at every theater stuck with it .,neg
Able to provide insight into a fascinating part of theater history .,pos
An immensely entertaining look at some of the unsung heroes of 20th century pop music .,very pos
"Blade II is as estrogen-free as movies get , so you might want to leave your date behind for this one , or she 's gonna make you feel like you owe her big-time .",neu
( An ) absorbing documentary .,pos
"As Janice , Eileen Walsh , an engaging , wide-eyed actress whose teeth are a little too big for her mouth , infuses the movie with much of its slender , glinting charm .",pos
"The actresses may have worked up a back story for the women they portray so convincingly , but viewers do n't get enough of that background for the characters to be involving as individuals rather than types .",neu
"The evocative imagery and gentle , lapping rhythms of this film are infectious -- it gets under our skin and draws us in long before the plot kicks into gear .",pos
"Mr. Deeds is not really a film as much as it is a loose collection of not-so-funny gags , scattered moments of lazy humor .",very neg
Gibney and Jarecki just want to string the bastard up .,neu
From blushing to gushing -- Imamura squirts the screen in ` Warm Water Under a Red Bridge ',pos
"Nair 's cast is so large it 's Altman-esque , but she deftly spins the multiple stories in a vibrant and intoxicating fashion .",very pos
A straight-ahead thriller that never rises above superficiality .,neg
"This is a harrowing movie about how parents know where all the buttons are , and how to push them .",neu
"... pitiful , slapdash disaster .",very neg
"A whole lot of fun and funny in the middle , though somewhat less hard-hitting at the start and finish .",pos
The movie should be credited with remembering his victims .,neu
"What Madonna does here ca n't properly be called acting -- more accurately , it 's moving and it 's talking and it 's occasionally gesturing , sometimes all at once .",neg
But how it washed out despite all of that is the project 's prime mystery .,neg
"The film has ( its ) moments , but they are few and far between .",neg
Mostly the film is just hectic and homiletic : two parts exhausting Men in Black mayhem to one part family values .,neu
As saccharine as it is disposable .,neg
"Graphic sex may be what 's attracting audiences to Unfaithful , but gripping performances by Lane and Gere are what will keep them awake .",very pos
"Though few will argue that it ranks with the best of Herzog 's works , Invincible shows he 's back in form , with an astoundingly rich film .",very pos
Rice never clearly defines his characters or gives us a reason to care about them .,neg
"An obvious copy of one of the best films ever made , how could it not be ?",neg
The fourth in a series that I 'll bet most parents had thought -- hoped !,neu
The basic premise is intriguing but quickly becomes distasteful and downright creepy .,neg
A rather average action film that benefits from several funny moments supplied by Epps .,neu
Sensitive ensemble performances and good period reconstruction add up to a moving tragedy with some buoyant human moments .,very pos
The actresses find their own rhythm and protect each other from the script 's bad ideas and awkwardness .,pos
"Even though it is infused with the sensibility of a video director , it does n't make for completely empty entertainment",neu
It 's like an all-star salute to Disney 's cheesy commercialism .,neg
Who are ` they ' ?,neu
Tries to work in the same vein as the brilliance of Animal House but instead comes closer to the failure of the third Revenge of the Nerds sequel .,very neg
"When the precise nature of Matthew 's predicament finally comes into sharp focus , the revelation fails to justify the build-up .",neu
"The story is also as unoriginal as they come , already having been recycled more times than I 'd care to count .",neg
The Rock has a great presence but one battle after another is not the same as one battle followed by killer CGI effects .,neu
"A lot of the credit for the film 's winning tone must go to Grant , who has n't lost a bit of the dry humor that first made audiences on both sides of the Atlantic love him .",pos
"It 's a film with an idea buried somewhere inside its fabric , but never clearly seen or felt .",neg
That 's fun for kids of any age .,very pos
"If the title is a Jeopardy question , then the answer might be `` How does Steven Seagal come across these days ? ''",neg
Most of the things that made the original Men in Black such a pleasure are still there .,pos
"An uncomfortable experience , but one as brave and challenging as you could possibly expect these days from American cinema .",pos
"There 's no doubting that this is a highly ambitious and personal project for Egoyan , but it 's also one that , next to his best work , feels clumsy and convoluted .",neu
"One of the funniest motion pictures of the year , but ... also one of the most curiously depressing .",pos
"It 's enough to watch Huppert scheming , with her small , intelligent eyes as steady as any noir villain , and to enjoy the perfectly pitched web of tension that Chabrol spins .",pos
Bad movie .,very neg
This thing is virtually unwatchable .,very neg
"There are things to like about Murder By Numbers -- but , in the end , the disparate elements do n't gel .",neu
"Is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic Hong Kong action aesthetic ?",neg
One lousy movie .,neg
"Silly stuff , all mixed up together like a term paper from a kid who ca n't quite distinguish one sci-fi work from another .",neg
"It 's a wise and powerful tale of race and culture forcefully told , with superb performances throughout .",very pos
"It 's packed to bursting with incident , and with scores of characters , some fictional , some from history .",neu
Late Marriage is an in-your-face family drama and black comedy that is filled with raw emotions conveying despair and love .,pos
Fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur .,neg
"As it stands , there 's some fine sex onscreen , and some tense arguing , but not a whole lot more .",neu
"A searing , epic treatment of a nationwide blight that seems to be , horrifyingly , ever on the rise .",pos
"Phillip Noyce and all of his actors -- as well as his cinematographer , Christopher Doyle -- understand the delicate forcefulness of Greene 's prose , and it 's there on the screen in their version of The Quiet American .",pos
"A witty , whimsical feature debut .",pos
A decent-enough nail-biter that stands a good chance of being the big hit Franklin needs to stay afloat in Hollywood .,pos
The entire film is one big excuse to play one lewd scene after another .,very neg
Snow Dogs finds its humour in a black man getting humiliated by a pack of dogs who are smarter than him,neg
"Slow , silly and unintentionally hilarious .",neu
"There 's not a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination .",neg
the phone rings and a voice tells you you 've got seven days left to live .,neu
"And , there 's no way you wo n't be talking about the film once you exit the theater .",pos
"Her fans walked out muttering words like `` horrible '' and `` terrible , '' but had so much fun dissing the film that they did n't mind the ticket cost .",very neg
a delightful romantic comedy with plenty of bite .,pos
"It does n't reach them , but the effort is gratefully received .",pos
The Bard as black comedy -- Willie would have loved it .,very pos
A semi-autobiographical film that 's so sloppily written and cast that you can not believe anyone more central to the creation of Bugsy than the caterer had anything to do with it .,very neg
About the best thing you could say about Narc is that it 's a rock-solid little genre picture .,pos
"Initially gripping , eventually cloying POW drama .",pos
"Nicole Holofcenter , the insightful writer\/director responsible for this illuminating comedy does n't wrap the proceedings up neatly but the ideas tie together beautifully .",pos
"Like a Tarantino movie with heart , Alias Betty is richly detailed , deftly executed and utterly absorbing .",pos
Just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing .,very pos
"Not everything in the film works , including its somewhat convenient ending .",neu
"The film starts promisingly , but the ending is all too predictable and far too cliched to really work .",neg
there is truth here,pos
This is a movie where the most notable observation is how long you 've been sitting still .,neg
"( Cuaron has ) created a substantive movie out of several cliched movie structures : the road movie , the coming-of-age movie , and the teenage sex comedy .",very pos
"For the rest of us , sitting through Dahmer 's two hours amounts to little more than punishment .",very neg
Aggressive self-glorification and a manipulative whitewash .,neg
It is there to give them a good time .,neu
"Vividly conveys the passion , creativity , and fearlessness of one of Mexico 's most colorful and controversial artists -- a captivating drama that will speak to the nonconformist in us all .",very pos
"If you answered yes , by all means enjoy The New Guy .",pos
Intimate and panoramic .,pos
"In the spirit of the season , I assign one bright shining star to Roberto Benigni 's Pinocchio -- but I guarantee that no wise men will be following after it .",neg
"Deep intelligence and a warm , enveloping affection breathe out of every frame .",very pos
"A distinguished and thoughtful film , marked by acute writing and a host of splendid performances .",very pos
"The picture seems uncertain whether it wants to be an acidic all-male All About Eve or a lush , swooning melodrama in the Intermezzo strain .",neg
"The Sum of All Fears pretends to be a serious exploration of nuclear terrorism , but it 's really nothing more than warmed-over Cold War paranoia .",very neg
"There 's the plot , and a maddeningly insistent and repetitive piano score that made me want to scream .",neg
"More timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by Iran to the Afghani refugees who streamed across its borders , desperate for work and food .",very pos
Ah-nuld 's action hero days might be over .,neg
"The plot is nothing but boilerplate cliches from start to finish , and the script assumes that not only would subtlety be lost on the target audience , but that it 's also too stupid to realize that they 've already seen this exact same movie a hundred times",very neg
Shrewd but pointless .,neg
A thriller without a lot of thrills .,very neg
"Despite its old-hat set-up and predictable plot , Empire still has enough moments to keep it entertaining .",pos
The movie suffers from two fatal ailments -- a dearth of vitality and a story that 's shapeless and uninflected .,very neg
"Meandering and glacially paced , and often just plain dull .",neu
Roman Polanski directs The Pianist like a surgeon mends a broken heart ; very meticulously but without any passion .,neg
"In trying to be daring and original , it comes off as only occasionally satirical and never fresh .",neu
"If there 's one big point to Promises , it 's that nothing can change while physical and psychological barriers keep the sides from speaking even one word to each other .",neu
"But even while his characters are acting horribly , he is always sympathetic .",pos
About as original as a gangster sweating bullets while worrying about a contract on his life .,neu
A zinger-filled crowd-pleaser that open-minded Elvis fans ( but by no means all ) will have fun with .,very pos
The movie eventually snaps under the strain of its plot contrivances and its need to reassure .,neg
A harrowing account of a psychological breakdown .,pos
"A comedy that is warm , inviting , and surprising .",very pos
A mesmerizing cinematic poem from the first frame to the last .,very pos
The crap continues .,very neg
"Costner 's warm-milk persona is just as ill-fitting as Shadyac 's perfunctory directing chops , and some of the more overtly silly dialogue would sink Laurence Olivier .",neg
"While Solondz tries and tries hard , Storytelling fails to provide much more insight than the inside column of a torn book jacket .",neg
"Talk to Her is so darned assured , we have absolutely no idea who the main characters are until the film is well under way -- and yet it 's hard to stop watching .",pos
Snipes is both a snore and utter tripe .,neg
"In one scene , we get a stab at soccer hooliganism , a double-barreled rip-off of Quentin Tarantino 's climactic shootout -- and Meat Loaf explodes .",neg
"Art-house to the core , Read My Lips is a genre-curling crime story that revives the free-wheeling noir spirit of old French cinema .",pos
"Charlie Hunnam has the twinkling eyes , repressed smile and determined face needed to carry out a Dickensian hero .",very pos
"Well , Jason 's gone to Manhattan and Hell , I guess a space station in the year 2455 can be crossed off the list of ideas for the inevitable future sequels ( hey , do n't shoot the messenger ) .",neg
"With an expressive face reminiscent of Gong Li and a vivid personality like Zhang Ziyi 's , Dong stakes out the emotional heart of Happy .",pos
"( Soderbergh ) tends to place most of the psychological and philosophical material in italics rather than trust an audience 's intelligence , and he creates an overall sense of brusqueness .",neg
I am more offended by his lack of faith in his audience than by anything on display here .,neg
The film will appeal to Discovery Channel fans and will surely widen the perspective of those of us who see the continent through rose-colored glasses .,neu
"The star who helped give a spark to `` Chasing Amy '' and `` Changing Lanes '' falls flat as thinking man CIA agent Jack Ryan in this summer 's new action film , `` The Sum of All Fears . ''",neg
This will go on so long as there are moviegoers anxious to see strange young guys doing strange guy things .,neu
It reduces the complexities to bromides and slogans and it gets so preachy-keen and so tub-thumpingly loud it makes you feel like a chump just for sitting through it .,neg
Working from a surprisingly sensitive script co-written by Gianni Romoli ... Ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up .,very pos
Those of you who do n't believe in Santa Claus probably also think that sequels can never capture the magic of the original .,neu
An affectionately goofy satire that 's unafraid to throw elbows when necessary ...,pos
Witty dialog between realistic characters showing honest emotions .,pos
It 's that good .,very pos
"Did no one on the set have a sense of humor , or did they not have the nerve to speak up ?",neg
"I still like Moonlight Mile , better judgment be damned .",pos
The story the movie tells is of Brian De Palma 's addiction to the junk-calorie suspense tropes that have all but ruined his career .,neg
"Mr. Deeds is , as comedy goes , very silly -- and in the best way .",very pos
"The climactic events are so well realized that you may forget all about the original conflict , just like the movie does",neu
"The animation and game phenomenon that peaked about three years ago is actually dying a slow death , if the poor quality of Pokemon 4 Ever is any indication .",very neg
A comedy-drama of nearly epic proportions rooted in a sincere performance by the title character undergoing midlife crisis .,very pos
"Implicitly acknowledges and celebrates the glorious chicanery and self-delusion of this most American of businesses , and for that reason it may be the most oddly honest Hollywood document of all .",pos
"A sharp and quick documentary that is funny and pithy , while illuminating an era of theatrical comedy that , while past , really is n't .",pos
"The Santa Clause 2 is a barely adequate babysitter for older kids , but I 've got to give it thumbs down .",neu
"Supposedly , Pokemon ca n't be killed , but Pokemon 4Ever practically assures that the pocket monster movie franchise is nearly ready to keel over .",neg
"For a film that 's being advertised as a comedy , Sweet Home Alabama is n't as funny as you 'd hoped .",neg
Would you laugh if a tuba-playing dwarf rolled down a hill in a trash can ?,neu
"As underwater ghost stories go , Below casts its spooky net out into the Atlantic Ocean and spits it back , grizzled and charred , somewhere northwest of the Bermuda Triangle .",neg
It 's not just the vampires that are damned in Queen of the Damned -- the viewers will feel they suffer the same fate .,very neg
"This is a remake by the numbers , linking a halfwit plot to a series of standup routines in which Wilson and Murphy show how funny they could have been in a more ambitious movie .",neg
Vampire epic succeeds as spooky action-packed trash of the highest order .,neu
It made me want to get made-up and go see this movie with my sisters .,pos
"Call this The Full Monty on ice , the underdog sports team formula redux .",neu
"I walked away not really know who `` they '' were , what `` they '' looked like .",neg
Tsai convincingly paints a specifically urban sense of disassociation here .,pos
"Gosling creates a staggeringly compelling character , a young man whose sharp intellect is at the very root of his contradictory , self-hating , self-destructive ways .",very pos
"This movie , a certain scene in particular , brought me uncomfortably close to losing my lunch .",very neg
"An entertaining , if ultimately minor , thriller .",pos
"One of those based-on-truth stories that persuades you , with every scene , that it could never really have happened this way .",neu
An intimate contemplation of two marvelously messy lives .,pos
Merci pour le movie .,neu
"A terrific B movie -- in fact , the best in recent memory .",very pos
Seagal is painfully foolish in trying to hold onto what 's left of his passe ' chopsocky glory .,neg
A party-hearty teen flick that scalds like acid .,neg
`` Sum '' is Jack Ryan 's `` do-over . '',neu
It will make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster .,pos
There is simply not enough of interest onscreen to sustain its seventy-minute running time .,neg
"Evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones .",pos
Those who want to be jolted out of their gourd should drop everything and run to Ichi .,pos
A fascinating literary mystery story with multiple strands about the controversy of who really wrote Shakespeare 's plays .,very pos
Some of the most inventive silliness you are likely to witness in a movie theatre for some time .,pos
Hugely accomplished slice of Hitchcockian suspense .,pos
The heat of the moment prevails .,pos
Horrid little propaganda film with fascinating connections not only to the Serbs themselves but also to a network of American right-wing extremists .,pos
It 's another retelling of Alexandre Dumas ' classic .,neu
What might have emerged as hilarious lunacy in the hands of Woody Allen or Mel Brooks ( at least during their '70s heyday ) comes across as lame and sophomoric in this debut indie feature .,very neg
"Curiously , Super Troopers suffers because it does n't have enough vices to merit its 103-minute length .",neg
( Haynes ' ) homage to such films as `` All That Heaven Allows '' and `` Imitation of Life '' transcends them .,neu
A return to pure Disney magic and is enjoyable family fare .,very pos
... another example of how Sandler is losing his touch .,neg
If only there were one for this kind of movie .,neu
Leaks treacle from every pore .,neg
"The film is a confusing melange of tones and styles , one moment a romantic trifle and the next a turgid drama .",neg
"One of the best silly horror movies of recent memory , with some real shocks in store for unwary viewers .",very pos
This is a movie you can trust .,very pos
"Seeks to transcend its genre with a curiously stylized , quasi-Shakespearean portrait of pure misogynist evil .",pos
`` Punch-Drunk Love '' is a little like a chocolate milk moustache ...,neu
The comedy makes social commentary more palatable .,neu
Earnest but heavy-handed .,neu
"A witty , low-key romantic comedy .",very pos
"No worse a film than Breaking Out , and Breaking Out was utterly charming .",pos
... there 's enough cool fun here to warm the hearts of animation enthusiasts of all ages .,pos
You have to see it .,very pos
Jacquot 's strategy allows his cast the benefit of being able to give full performances ... while demonstrating vividly that the beauty and power of the opera reside primarily in the music itself .,pos
"This mild-mannered farce , directed by one of its writers , John C. Walsh , is corny in a way that bespeaks an expiration date passed a long time ago .",neg
"The pain , loneliness and insecurity of the screenwriting process are vividly and painfully brought to slovenly life in this self-deprecating , biting and witty feature written by Charlie Kaufman and his twin brother , Donald , and directed by Spike Jonze .",pos
"As crimes go , writer-director Michael Kalesniko 's How to Kill Your Neighbor 's Dog is slight but unendurable .",neu
"Are monsters born , or made ?",neu
"Pure of intention and passably diverting , His Secret Life is light , innocuous and unremarkable .",neu
The inherent limitations of using a video game as the source material movie are once again made all too clear in this schlocky horror\/action hybrid .,neg
Puts a refreshing and comical spin on the all-too-familiar saga of the contemporary single woman .,pos
"There 's not much to Fatale , outside of its stylish surprises ... but that 's OK .",neu
"Ver Wiel 's desperate attempt at wit is lost , leaving the character of Critical Jim two-dimensional and pointless .",neg
The script is smart and dark - hallelujah for small favors .,pos
It works its magic with such exuberance and passion that the film 's length becomes a part of its fun .,very pos
"Plods along , minus the twisted humor and eye-popping visuals that have made Miike ... a cult hero .",neu
"While Guzman frustratingly refuses to give Pinochet 's crimes a political context , his distance from the material is mostly admirable .",neu
"O.K. , not really .",neu
Nights feels more like a quickie TV special than a feature film ... It 's not even a TV special you 'd bother watching past the second commercial break .,neg
"` Moore is like a progressive bull in a china shop , a provocateur crashing into ideas and special-interest groups as he slaps together his own brand of liberalism . '",neg
"Tsai has managed to create an underplayed melodrama about family dynamics and dysfunction that harks back to the spare , unchecked heartache of Yasujiro Ozu .",neu
An often unfunny romp .,neu
"Like Mike is a slight and uninventive movie : Like the exalted Michael Jordan referred to in the title , many can aspire but none can equal .",neg
"The story , once it gets rolling , is nothing short of a great one .",very pos
"The film is visually dazzling , the depicted events dramatic , funny and poignant .",very pos
A remarkable film by Bernard Rose .,very pos
It 's a bad sign in a thriller when you instantly know whodunit .,neg
"Old people will love this movie , and I mean that in the nicest possible way : Last Orders will touch the heart of anyone old enough to have earned a 50-year friendship .",neu
"In the disturbingly involving family dysfunctional drama How I Killed My Father , French director Anne Fontaine delivers an inspired portrait of male-ridden angst and the emotional blockage that accompanies this human condition",pos
Stuart 's poor-me persona needs a whole bunch of Snowball 's cynicism to cut through the sugar coating .,neu
A film without surprise geared toward maximum comfort and familiarity .,neg
"It understands , in a way that speaks forcefully enough about the mechanisms of poverty to transcend the rather simplistic filmmaking .",neu
The symbols float like butterflies and the spinning styx sting like bees .,neu
Daughter From Danang sticks with its subjects a little longer and tells a deeper story,pos
"B picture , and I mean that as a compliment .",neu
"Mr. Polanski is in his element here : alone , abandoned , but still consoled by his art , which is more than he has ever revealed before about the source of his spiritual survival .",pos
"It does give a taste of the Burning Man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity .",pos
"O Fantasma is boldly , confidently orchestrated , aesthetically and sexually , and its impact is deeply and rightly disturbing .",pos
The movie keeps coming back to the achingly unfunny Phonce and his several silly subplots .,neg
"Like Vardalos and Corbett , who play their roles with vibrant charm , the film , directed by Joel Zwick , is heartfelt and hilarious in ways you ca n't fake .",very pos
"A reminder that beyond all the hype and recent digital glitz , Spielberg knows how to tell us about people .",very pos
"A chronicle not only of one man 's quest to be president , but of how that man single-handedly turned a plane full of hard-bitten , cynical journalists into what was essentially , by campaign 's end , an extended publicity department .",pos
"Been there , done that ... a thousand times already , and better .",neg
The holiday message of the 37-minute Santa vs. the Snowman leaves a lot to be desired .,neg
-- but certainly hard to hate .,pos
What results is the best performance from either in years .,very pos
"With few respites , Marshall keeps the energy humming , and his edits , unlike those in Moulin Rouge , are crisp and purposeful without overdoing it .",very pos
"Literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds .",very pos
"Filmmakers David Weissman and Bill Weber benefit enormously from the Cockettes ' camera craziness -- not only did they film performances , but they did the same at home .",pos
"As it is , it 's too long and unfocused .",very neg
"They were afraid to show this movie to reviewers before its opening , afraid of the bad reviews they thought they 'd earn .",very neg
It has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,pos
"There is no substitute for on-screen chemistry , and when Friel pulls the strings that make Williams sink into melancholia , the reaction in Williams is as visceral as a gut punch .",very pos
"When you 've got the wildly popular Vin Diesel in the equation , it adds up to big box office bucks all but guaranteed .",pos
"This is a story that zings all the way through with originality , humour and pathos .",very pos
Director Peter Kosminsky gives these women a forum to demonstrate their acting ` chops ' and they take full advantage .,pos
But here 's a movie about it anyway .,neg
"Kicks off with an inauspicious premise , mopes through a dreary tract of virtually plotless meanderings and then ends with a whimper .",neg
One of the most incoherent features in recent memory .,very neg
Each scene wreaks of routine ; the film never manages to generate a single threat of suspense .,neu
Piccoli gives a superb performance full of deep feeling .,very pos
"wo n't be placed in the pantheon of the best of the swashbucklers but it is a whole lot of fun and you get to see the one of the world 's best actors , Daniel Auteuil , have a whale of a good time .",very pos
It 's hard to believe that something so short could be so flabby .,neg
It 's an often-cute film but either needs more substance to fill the time or some judicious editing .,neu
"Just consider what New Best Friend does not have , beginning with the minor omission of a screenplay .",neg
"The movie 's captivating details are all in the performances , from Foreman 's barking-mad Taylor to Thewlis 's smoothly sinister Freddie and Bettany\/McDowell 's hard-eyed gangster .",very pos
I 'm guessing the director is a magician .,pos
"Gorgeous scenes , masterful performances , but the sickly sweet gender normative narrative left an acrid test in this gourmet 's mouth .",neu
The next big thing 's not-so-big ( and not-so-hot ) directorial debut .,neu
is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his Halloween trip to the Haunted House .,very neg
That death is merely a transition is a common tenet in the world 's religions .,neu
But it 's defiantly and delightfully against the grain .,pos
This beautifully animated epic is never dull .,very pos
"You 've already seen City by the Sea under a variety of titles , but it 's worth yet another visit .",pos
"Feels like nothing quite so much as a middle-aged moviemaker 's attempt to surround himself with beautiful , half-naked women .",neu
"What the audience feels is exhaustion , from watching a movie that is dark ( dark green , to be exact ) , sour , bloody and mean .",neg
"Though Jackson does n't always succeed in integrating the characters in the foreground into the extraordinarily rich landscape , it must be said that he is an imaginative filmmaker who can see the forest for the trees .",pos
"The off-center humor is a constant , and the ensemble gives it a buoyant delivery .",pos
Does point the way for adventurous Indian filmmakers toward a crossover into nonethnic markets .,pos
"Clint Eastwood 's Blood Work is a lot like a well-made PB & J sandwich : familiar , fairly uneventful and boasting no real surprises -- but still quite tasty and inviting all the same .",pos
The story really has no place to go since Simone is not real -- she ca n't provide any conflict .,neg
"It would n't matter so much that this arrogant Richard Pryor wannabe 's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny .",neg
( Westbrook ) makes a wonderful subject for the camera .,very pos
"For those who are intrigued by politics of the '70s , the film is every bit as fascinating as it is flawed .",pos
"A nearly 21\/2 hours , the film is way too indulgent .",neg
A knowing sense of humor and a lot of warmth ignite Son of the Bride .,very pos
"This heist flick about young Brooklyn hoods is off the shelf after two years to capitalize on the popularity of Vin Diesel , Seth Green and Barry Pepper .",neu
"A superlative B movie -- funny , sexy , and rousing .",pos
Deserves high marks for political courage but barely gets by on its artistic merits .,neu
The leanest and meanest of Solondz 's misanthropic comedies .,pos
"Quite simply , a joy to watch and -- especially -- to listen to .",very pos
Top-notch action powers this romantic drama .,very pos
A genuine mind-bender .,pos
"Insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion .",neg
"Maryam is a small film , but it offers large rewards .",pos
"Ringu is a disaster of a story , full of holes and completely lacking in chills .",very neg
"Fresh and raw like a blown-out vein , Narc takes a walking-dead , cop-flick subgenre and beats new life into it .",very pos
"A solid , psychological action film from Hong Kong .",pos
"Far too clever by half , Howard 's film is really a series of strung-together moments , with all the spaces in between filled with fantasies , daydreams , memories and one fantastic visual trope after another .",very neg
A brutally honest documentary about a much anticipated family reunion that goes wrong thanks to culture shock and a refusal to empathize with others .,neu
"The movie straddles the fence between escapism and social commentary , and on both sides it falls short .",neg
Comedy troupe Broken Lizard 's first movie is very funny but too concerned with giving us a plot .,neu
The filmmakers ' eye for detail and the high standards of performance convey a strong sense of the girls ' environment .,pos
"The film brilliantly shines on all the characters , as the direction is intelligently accomplished .",very pos
Plummer steals the show without resorting to camp as Nicholas ' wounded and wounding Uncle Ralph .,pos
"It pulls the rug out from under you , just when you 're ready to hate one character , or really sympathize with another character , something happens to send you off in different direction .",neu
"This is rote spookiness , with nary an original idea ( or role , or edit , or score , or anything , really ) in sight , and the whole of the proceedings beg the question ` Why ? '",very neg
"Though its rather routine script is loaded with familiar situations , the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should .",pos
No big hairy deal .,neu
Rubbo runs through a remarkable amount of material in the film 's short 90 minutes .,pos
There are now two signs that M. Night Shyamalan 's debut feature sucked up all he has to give to the mystic genres of cinema : Unbreakable and Signs .,very neg
"While Van Wilder may not be the worst National Lampoon film , it 's far from being this generation 's Animal House .",neu
"A boring masquerade ball where normally good actors , even Kingsley , are made to look bad .",neg
"Smart and alert , Thirteen Conversations About One Thing is a small gem .",pos
"It 's fun , but it 's a real howler .",pos
"Affable if not timeless , Like Mike raises some worthwhile themes while delivering a wholesome fantasy for kids .",pos
"Nelson 's intentions are good , but the end result does no justice to the story itself .",neg
